user_id,gender,income_level,age
1357209665771,Male,Low,25 - 34
1357209665772,Male,Low,45 - 54
1357209665774,Male,Medium,25 - 34
1357209665783,Male,Low,25 - 34
1357209665799,Male,Low,25 - 34
1357209665818,Male,Medium,25 - 34
1357209665829,Female,Medium,35 - 44
1357209665840,Female,Low,25 - 34
1357209665901,Female,Low,25 - 34
1357209665906,Female,Medium,25 - 34
1357209665907,Female,Low,18 - 24
1357209665910,Female,Medium,25 - 34
1357209665929,Female,Medium,25 - 34
1357209665945,Male,Low,25 - 34
1357209665969,Female,Medium,25 - 34
1357209665970,Male,Medium,25 - 34
1357209665984,Female,Low,18 - 24
1357209665987,Male,Low,25 - 34
1357209666009,Male,Low,25 - 34
1357209666086,Female,Low,35 - 44
1365799600154,Female,Medium,25 - 34
1365799600171,Male,High,25 - 34
1365799600179,Male,Low,35 - 44
1365799600181,Female,Medium,18 - 24
1365799600185,Male,Low,18 - 24
1365799600191,Female,Medium,25 - 34
1365799600192,Male,Low,25 - 34
1365799600201,Female,High,25 - 34
1365799600202,Female,High,18 - 24
1365799600203,Female,Medium,25 - 34
1365799600204,Female,High,25 - 34
1365799600206,Male,Low,25 - 34
1365799600207,Female,Low,25 - 34
1365799600209,Female,Medium,18 - 24
1365799600211,Male,Medium,25 - 34
1365799600213,Female,Medium,25 - 34
1365799600215,Male,Medium,25 - 34
1365799600216,Female,Medium,18 - 24
1365799600218,Female,Medium,25 - 34
1365799600219,Female,Low,18 - 24
1365799600220,Female,Medium,< 18
1365799600224,Female,Medium,< 18
1365799600227,Female,Low,25 - 34
1365799600231,Female,Low,35 - 44
1365799600236,Female,Medium,18 - 24
1365799600238,Female,Low,35 - 44
1365799600242,Female,High,25 - 34
1365799600258,Female,High,18 - 24
1365799600259,Female,Low,25 - 34
1365799600260,Female,Low,25 - 34
1365799600275,Female,Medium,< 18
1365799600280,Female,Low,35 - 44
1365799600288,Male,Medium,18 - 24
1365799600289,Female,Low,45 - 54
1365799600293,Female,Medium,< 18
1365799600294,Male,Low,25 - 34
1365799600296,Female,Low,25 - 34
1365799600297,Male,Medium,18 - 24
1365799600309,Female,Medium,18 - 24
1365799600315,Male,Medium,35 - 44
1365799600318,Male,Low,35 - 44
1365799600322,Male,Medium,35 - 44
1365799600323,Male,High,18 - 24
1365799600326,Female,Low,18 - 24
1365799600327,Male,Medium,18 - 24
1365799600333,Male,Low,< 18
1365799600334,Female,Low,25 - 34
1365799600356,Male,Low,25 - 34
1365799600364,Male,Low,35 - 44
1365799600368,Male,Low,25 - 34
1365799600396,Male,Low,25 - 34
1365799600413,Male,Medium,18 - 24
1365799600424,Male,Medium,25 - 34
1365799600428,Female,Low,25 - 34
1365799600449,Female,Medium,25 - 34
1365799600547,Male,Low,18 - 24
1365799600553,Female,Medium,25 - 34
1365799600564,Male,Medium,< 18
1365799600569,Female,Low,18 - 24
1365799600582,Female,Medium,25 - 34
1365799600587,Female,Low,18 - 24
1365799600618,Male,Medium,25 - 34
1365799600640,Male,Low,25 - 34
1374389534743,Male,Medium,25 - 34
1374389534749,Male,Medium,35 - 44
1374389534753,Male,Low,25 - 34
1374389534805,Female,Low,18 - 24
1374389534817,Male,Low,25 - 34
1374389534820,Female,Medium,< 18
1374389534821,Female,Low,25 - 34
1374389534823,Female,Low,35 - 44
1374389534833,Male,Medium,35 - 44
1374389534838,Male,High,25 - 34
1374389534846,Female,Medium,55+
1374389534861,Male,Low,35 - 44
1374389534864,Male,Low,25 - 34
1374389534865,Female,High,25 - 34
1374389534870,Female,Low,25 - 34
1374389534873,Male,Medium,25 - 34
1374389534876,Male,Low,18 - 24
1374389534886,Female,Medium,25 - 34
1374389534888,Male,Low,35 - 44
1374389534894,Female,Medium,25 - 34
1374389534906,Female,Low,25 - 34
1374389534913,Male,Low,45 - 54
1374389534915,Female,Low,18 - 24
1374389534991,Female,Low,25 - 34
1374389535059,Female,Low,25 - 34
1374389535110,Male,Low,< 18
1374389535155,Female,High,18 - 24
1374389535168,Female,Medium,18 - 24
1374389535172,Male,Medium,< 18
1374389535204,Female,Low,55+
1374389535205,Male,Medium,18 - 24
1374389535225,Female,Low,35 - 44
1374389535231,Female,High,< 18
1374389535260,Female,Low,18 - 24
1374389535261,Female,Medium,18 - 24
1374389535269,Female,Medium,< 18
1374389535275,Female,Low,25 - 34
1374389535276,Female,Low,18 - 24
1374389535295,Female,Low,18 - 24
1382979469342,Male,Low,35 - 44
1382979469346,Female,Low,25 - 34
1382979469392,Female,Low,18 - 24
1382979469396,Female,Low,18 - 24
1382979469397,Female,Low,25 - 34
1382979469405,Male,Medium,45 - 54
1382979469407,Male,Low,25 - 34
1382979469409,Male,Medium,35 - 44
1382979469414,Female,Low,25 - 34
1382979469416,Female,Medium,< 18
1382979469418,Male,High,25 - 34
1382979469419,Male,Low,25 - 34
1382979469424,Male,Medium,18 - 24
1382979469443,Female,Medium,25 - 34
1382979469447,Female,Low,25 - 34
1382979469452,Female,High,25 - 34
1382979469457,Female,Low,< 18
1382979469464,Female,Medium,< 18
1382979469467,Female,Low,< 18
1382979469474,Female,Low,< 18
1382979469532,Female,Low,25 - 34
1382979469533,Male,Medium,25 - 34
1382979469540,Female,Low,25 - 34
1382979469547,Female,Medium,25 - 34
1382979469551,Female,Low,< 18
1382979469560,Female,Low,18 - 24
1382979469631,Female,Medium,18 - 24
1382979469638,Male,Low,18 - 24
1382979469670,Male,Low,25 - 34
1382979469674,Female,Low,25 - 34
1382979469687,Male,Low,45 - 54
1382979469698,Female,High,< 18
1382979469701,Female,Low,18 - 24
1382979469706,Male,Low,18 - 24
1382979469712,Male,Medium,45 - 54
1382979469792,Male,Low,25 - 34
1382979469794,Male,Low,< 18
1382979469797,Female,High,< 18
1382979469810,Female,Medium,18 - 24
1391569403933,Male,High,35 - 44
1391569403953,Female,Medium,25 - 34
1391569403959,Female,Low,25 - 34
1391569403961,Male,Low,25 - 34
1391569403979,Male,Medium,25 - 34
1391569403985,Male,Low,18 - 24
1391569403989,Female,Medium,35 - 44
1391569403994,Female,Medium,25 - 34
1391569403996,Female,Low,35 - 44
1391569403998,Male,Low,25 - 34
1391569403999,Male,Low,35 - 44
1391569404006,Female,Low,25 - 34
1391569404014,Female,Low,18 - 24
1391569404015,Female,Medium,< 18
1391569404018,Male,Medium,25 - 34
1391569404022,Male,High,25 - 34
1391569404023,Male,Low,25 - 34
1391569404032,Female,High,< 18
1391569404041,Male,Medium,25 - 34
1391569404050,Female,Low,18 - 24
1391569404056,Female,Medium,25 - 34
1391569404062,Female,Low,< 18
1391569404071,Female,Low,< 18
1391569404075,Female,Medium,25 - 34
1391569404093,Male,Low,18 - 24
1391569404094,Female,Low,25 - 34
1391569404098,Female,Low,25 - 34
1391569404102,Male,Low,18 - 24
1391569404104,Male,Low,18 - 24
1391569404109,Female,Low,25 - 34
1391569404113,Male,Low,25 - 34
1391569404115,Male,Medium,25 - 34
1391569404154,Female,Medium,18 - 24
1391569404165,Female,Medium,< 18
1391569404188,Male,Low,25 - 34
1391569404191,Female,Low,18 - 24
1391569404198,Female,Medium,18 - 24
1391569404253,Female,Low,25 - 34
1391569404267,Female,Low,18 - 24
1391569404274,Male,Low,25 - 34
1391569404280,Female,Low,25 - 34
1391569404289,Male,Low,< 18
1391569404308,Male,Medium,25 - 34
1391569404353,Female,Low,18 - 24
1391569404358,Female,Low,25 - 34
1391569404365,Female,High,18 - 24
1391569404378,Female,Low,18 - 24
1391569404410,Male,Low,25 - 34
1391569404465,Male,Medium,25 - 34
1400159338528,Male,Low,18 - 24
1400159338531,Female,High,18 - 24
1400159338576,Male,High,25 - 34
1400159338578,Male,Medium,25 - 34
1400159338580,Female,Medium,< 18
1400159338581,Male,Low,25 - 34
1400159338582,Female,Low,18 - 24
1400159338588,Female,Medium,18 - 24
1400159338599,Male,Low,25 - 34
1400159338606,Male,High,25 - 34
1400159338613,Female,Low,25 - 34
1400159338618,Female,Low,< 18
1400159338621,Male,Low,25 - 34
1400159338624,Male,Low,25 - 34
1400159338630,Female,Medium,25 - 34
1400159338632,Male,Medium,45 - 54
1400159338642,Female,Medium,18 - 24
1400159338643,Male,Low,18 - 24
1400159338644,Male,Medium,35 - 44
1400159338652,Female,Medium,25 - 34
1400159338666,Male,Low,18 - 24
1400159338685,Male,Low,18 - 24
1400159338689,Female,Medium,25 - 34
1400159338706,Male,Medium,< 18
1400159338713,Male,Low,25 - 34
1400159338718,Female,Low,18 - 24
1400159338726,Female,Medium,25 - 34
1400159338800,Female,Medium,18 - 24
1400159338812,Female,High,45 - 54
1400159338863,Male,Medium,25 - 34
1400159338877,Female,Low,18 - 24
1400159338909,Male,High,35 - 44
1400159338918,Female,Low,25 - 34
1400159338925,Male,High,25 - 34
1400159338943,Female,Low,18 - 24
1400159338954,Female,Medium,25 - 34
1400159339010,Male,Medium,35 - 44
1400159339022,Male,Low,18 - 24
1408749273124,Female,Low,18 - 24
1408749273147,Male,Medium,25 - 34
1408749273149,Female,Medium,18 - 24
1408749273156,Female,Medium,18 - 24
1408749273174,Female,Low,18 - 24
1408749273176,Female,Medium,< 18
1408749273178,Female,Low,25 - 34
1408749273181,Male,Medium,45 - 54
1408749273190,Female,Medium,35 - 44
1408749273192,Female,High,25 - 34
1408749273199,Female,Low,< 18
1408749273203,Female,Medium,25 - 34
1408749273208,Female,Low,25 - 34
1408749273210,Female,Low,25 - 34
1408749273223,Male,Medium,25 - 34
1408749273225,Male,Medium,25 - 34
1408749273227,Female,Low,< 18
1408749273233,Male,Low,25 - 34
1408749273239,Female,Medium,25 - 34
1408749273250,Male,Low,35 - 44
1408749273256,Female,Medium,< 18
1408749273261,Male,Low,25 - 34
1408749273264,Male,High,25 - 34
1408749273271,Female,Low,25 - 34
1408749273295,Male,Medium,25 - 34
1408749273317,Male,Low,45 - 54
1408749273341,Female,Medium,25 - 34
1408749273355,Female,Low,25 - 34
1408749273360,Male,Low,35 - 44
1408749273394,Male,Low,25 - 34
1408749273418,Male,High,18 - 24
1408749273433,Female,Low,25 - 34
1408749273460,Male,Low,18 - 24
1408749273461,Male,Low,25 - 34
1408749273465,Female,Medium,< 18
1408749273478,Female,Medium,45 - 54
1408749273513,Male,Low,25 - 34
1408749273516,Male,Medium,25 - 34
1408749273530,Female,Medium,25 - 34
1408749273535,Male,Low,25 - 34
1417339207725,Female,Medium,25 - 34
1417339207729,Female,Medium,25 - 34
1417339207757,Male,High,25 - 34
1417339207758,Female,High,25 - 34
1417339207761,Female,Low,25 - 34
1417339207768,Male,Medium,25 - 34
1417339207778,Male,Medium,25 - 34
1417339207793,Female,High,25 - 34
1417339207797,Female,Medium,25 - 34
1417339207799,Female,Low,25 - 34
1417339207814,Male,Medium,18 - 24
1417339207816,Female,Low,18 - 24
1417339207833,Male,Low,25 - 34
1417339207834,Male,Low,25 - 34
1417339207852,Female,Low,35 - 44
1417339207857,Male,Low,25 - 34
1417339207870,Male,Low,18 - 24
1417339207876,Female,Low,< 18
1417339207892,Male,Low,25 - 34
1417339207894,Female,Low,25 - 34
1417339207898,Male,Low,18 - 24
1417339207911,Female,Medium,< 18
1417339207923,Male,Medium,35 - 44
1417339207937,Female,Low,18 - 24
1417339207953,Male,Medium,18 - 24
1417339207965,Female,Low,25 - 34
1417339207987,Male,Low,25 - 34
1417339208010,Female,Medium,18 - 24
1417339208016,Male,Low,< 18
1417339208019,Male,Medium,25 - 34
1417339208021,Female,Medium,18 - 24
1417339208026,Male,Low,25 - 34
1417339208028,Female,Medium,25 - 34
1417339208030,Male,Medium,18 - 24
1417339208037,Male,Low,18 - 24
1417339208066,Female,Low,18 - 24
1417339208068,Male,Medium,25 - 34
1417339208076,Female,Low,18 - 24
1417339208109,Female,Low,25 - 34
1417339208123,Male,High,18 - 24
1417339208145,Male,Low,35 - 44
1417339208189,Male,High,35 - 44
1425929142316,Male,Low,25 - 34
1425929142323,Male,Medium,25 - 34
1425929142326,Female,Medium,25 - 34
1425929142331,Male,Medium,35 - 44
1425929142358,Male,Low,25 - 34
1425929142361,Female,Low,35 - 44
1425929142363,Female,Low,18 - 24
1425929142374,Female,Medium,25 - 34
1425929142375,Male,Medium,25 - 34
1425929142376,Female,Medium,18 - 24
1425929142377,Male,Medium,35 - 44
1425929142382,Male,Medium,25 - 34
1425929142384,Female,Low,< 18
1425929142387,Male,Low,25 - 34
1425929142394,Male,Medium,25 - 34
1425929142398,Male,Medium,25 - 34
1425929142401,Female,Medium,18 - 24
1425929142403,Female,Low,18 - 24
1425929142404,Female,Low,25 - 34
1425929142405,Female,Low,25 - 34
1425929142406,Female,Medium,18 - 24
1425929142417,Female,High,18 - 24
1425929142419,Male,Medium,25 - 34
1425929142422,Male,Low,25 - 34
1425929142428,Male,Medium,25 - 34
1425929142436,Female,Low,25 - 34
1425929142438,Female,Medium,25 - 34
1425929142449,Female,Low,18 - 24
1425929142452,Female,Low,25 - 34
1425929142454,Female,Low,18 - 24
1425929142472,Male,High,25 - 34
1425929142474,Female,Low,18 - 24
1425929142486,Female,Medium,18 - 24
1425929142513,Female,Medium,< 18
1425929142546,Female,Medium,18 - 24
1425929142547,Male,Medium,45 - 54
1425929142550,Female,Low,18 - 24
1425929142559,Male,Low,25 - 34
1425929142563,Female,Low,35 - 44
1425929142564,Male,Medium,25 - 34
1425929142569,Female,Low,18 - 24
1425929142616,Male,Medium,18 - 24
1425929142626,Male,Medium,35 - 44
1425929142641,Male,Low,< 18
1425929142648,Female,Low,25 - 34
1425929142649,Female,Medium,< 18
1425929142673,Female,Medium,25 - 34
1425929142769,Female,Low,18 - 24
1434519076942,Male,Medium,25 - 34
1434519076943,Male,Low,25 - 34
1434519076948,Female,Low,< 18
1434519076949,Female,Medium,25 - 34
1434519076951,Male,Low,25 - 34
1434519076955,Male,Low,55+
1434519076959,Male,Low,25 - 34
1434519076960,Female,Low,< 18
1434519076964,Female,Low,25 - 34
1434519076965,Female,Medium,18 - 24
1434519076968,Female,Low,25 - 34
1434519076974,Male,High,18 - 24
1434519076986,Male,Low,35 - 44
1434519076993,Female,Medium,25 - 34
1434519076999,Female,Medium,25 - 34
1434519077002,Male,Medium,25 - 34
1434519077005,Male,Medium,25 - 34
1434519077009,Male,Medium,25 - 34
1434519077014,Female,High,45 - 54
1434519077022,Male,Medium,< 18
1434519077023,Female,Medium,25 - 34
1434519077024,Female,Low,< 18
1434519077027,Male,Medium,25 - 34
1434519077030,Female,Medium,35 - 44
1434519077038,Female,Medium,18 - 24
1434519077048,Female,High,25 - 34
1434519077049,Male,Low,35 - 44
1434519077080,Female,Low,25 - 34
1434519077081,Male,Low,25 - 34
1434519077107,Female,Low,< 18
1434519077180,Male,Low,< 18
1434519077194,Male,Medium,< 18
1434519077244,Male,Low,25 - 34
1434519077259,Male,Medium,18 - 24
1434519077298,Female,Medium,18 - 24
1434519077313,Male,Medium,< 18
1434519077328,Male,Medium,25 - 34
1434519077338,Female,Low,25 - 34
1434519077351,Male,Medium,25 - 34
1434519077353,Female,Low,18 - 24
1434519077384,Male,Low,25 - 34
1434519077395,Male,Low,25 - 34
1443109011506,Male,Low,18 - 24
1443109011511,Male,Medium,18 - 24
1443109011514,Male,Medium,35 - 44
1443109011521,Female,Low,25 - 34
1443109011542,Female,Low,18 - 24
1443109011543,Male,Medium,25 - 34
1443109011547,Male,Low,25 - 34
1443109011548,Female,High,18 - 24
1443109011552,Male,Medium,25 - 34
1443109011553,Female,Low,< 18
1443109011556,Female,Medium,18 - 24
1443109011560,Male,Medium,25 - 34
1443109011562,Female,Medium,25 - 34
1443109011567,Female,Low,18 - 24
1443109011572,Female,High,25 - 34
1443109011574,Male,Medium,25 - 34
1443109011580,Female,High,55+
1443109011584,Female,Medium,25 - 34
1443109011592,Female,Low,35 - 44
1443109011593,Female,Low,18 - 24
1443109011595,Male,Low,35 - 44
1443109011597,Female,Low,25 - 34
1443109011607,Female,High,18 - 24
1443109011623,Female,Low,< 18
1443109011631,Male,Low,18 - 24
1443109011634,Male,Medium,< 18
1443109011644,Male,Low,35 - 44
1443109011648,Female,Medium,25 - 34
1443109011653,Female,Medium,35 - 44
1443109011676,Female,Low,25 - 34
1443109011697,Male,Low,18 - 24
1443109011730,Male,High,25 - 34
1443109011767,Female,Low,25 - 34
1443109011769,Female,Medium,< 18
1443109011788,Male,High,25 - 34
1443109011791,Female,Low,18 - 24
1443109011796,Female,Medium,18 - 24
1443109011803,Male,High,< 18
1443109011813,Female,Low,25 - 34
1443109011820,Male,High,25 - 34
1443109011837,Female,Low,25 - 34
1443109011854,Female,Medium,18 - 24
1443109011894,Male,Low,45 - 54
1443109011933,Female,Low,25 - 34
1443109011940,Male,Medium,18 - 24
1443109011950,Female,Low,25 - 34
1443109011987,Male,High,18 - 24
1451698946075,Female,Low,25 - 34
1451698946084,Female,High,18 - 24
1451698946123,Male,Low,25 - 34
1451698946124,Male,High,25 - 34
1451698946128,Female,Medium,18 - 24
1451698946132,Female,High,< 18
1451698946137,Female,Low,25 - 34
1451698946139,Male,Medium,25 - 34
1451698946142,Male,Low,18 - 24
1451698946149,Male,High,25 - 34
1451698946151,Female,Medium,< 18
1451698946153,Male,Medium,45 - 54
1451698946159,Female,Medium,25 - 34
1451698946164,Female,Medium,18 - 24
1451698946165,Female,Medium,25 - 34
1451698946180,Female,Medium,18 - 24
1451698946191,Female,Low,25 - 34
1451698946194,Male,Medium,18 - 24
1451698946199,Male,Low,25 - 34
1451698946201,Female,Low,35 - 44
1451698946211,Female,Low,25 - 34
1451698946212,Male,Low,< 18
1451698946219,Female,Low,< 18
1451698946232,Male,Low,25 - 34
1451698946234,Female,Medium,25 - 34
1451698946248,Male,Medium,< 18
1451698946263,Male,Medium,25 - 34
1451698946302,Female,Low,< 18
1451698946311,Female,Low,< 18
1451698946323,Female,Low,25 - 34
1451698946353,Male,High,35 - 44
1451698946365,Female,High,25 - 34
1451698946367,Male,Low,< 18
1451698946382,Male,Medium,25 - 34
1451698946384,Female,Low,< 18
1451698946392,Female,Medium,< 18
1451698946410,Female,Low,25 - 34
1451698946416,Male,Medium,< 18
1451698946437,Male,Medium,18 - 24
1451698946452,Male,High,25 - 34
1451698946455,Female,Low,25 - 34
1451698946487,Female,Low,18 - 24
1451698946526,Male,Low,18 - 24
1451698946538,Male,High,18 - 24
1451698946539,Male,Medium,25 - 34
1451698946541,Male,Low,25 - 34
1460288880701,Female,Medium,25 - 34
1460288880702,Male,Medium,18 - 24
1460288880704,Male,Medium,18 - 24
1460288880709,Male,Low,25 - 34
1460288880718,Male,Low,25 - 34
1460288880732,Female,Medium,18 - 24
1460288880733,Male,Medium,18 - 24
1460288880742,Male,Medium,25 - 34
1460288880746,Female,Low,25 - 34
1460288880748,Female,Low,25 - 34
1460288880752,Male,Medium,45 - 54
1460288880755,Male,Medium,35 - 44
1460288880760,Male,Low,25 - 34
1460288880768,Male,Low,25 - 34
1460288880775,Male,Low,25 - 34
1460288880779,Female,High,25 - 34
1460288880782,Female,Low,18 - 24
1460288880783,Male,Medium,25 - 34
1460288880786,Male,Low,25 - 34
1460288880793,Male,Medium,18 - 24
1460288880799,Male,Medium,25 - 34
1460288880804,Male,Low,18 - 24
1460288880810,Male,Medium,18 - 24
1460288880816,Female,Low,18 - 24
1460288880821,Female,High,< 18
1460288880831,Female,Low,25 - 34
1460288880835,Female,Low,25 - 34
1460288880863,Female,Medium,25 - 34
1460288880876,Male,Low,25 - 34
1460288880877,Female,Low,25 - 34
1460288880878,Female,Low,25 - 34
1460288880882,Female,Medium,18 - 24
1460288880893,Male,Low,< 18
1460288880923,Female,Medium,25 - 34
1460288880927,Male,Medium,55+
1460288880937,Female,Low,25 - 34
1460288881018,Female,Medium,25 - 34
